ref,smiles1,A,smiles2,B,temperature,molar_ratio,viscosity
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.2122,2.3053
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.3109,1.9734
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.4114,1.6824
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.5033,1.4524
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.6068,1.2049
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.7096,0.982
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.8067,0.7957
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,0.9049,0.6421
ref-9,CCCCCCCC,octane,CCCCCCCCCCCCCCCC,hexadecane,298.15,1.0,0.5094
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.0,0.66
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.1092,0.631
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.207,0.6264
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.3038,0.6069
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.4058,0.5951
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.505,0.5768
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.6076,0.5586
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.7044,0.5497
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.8047,0.5318
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,0.9025,0.5116
ref-9,CCCCCCCC,octane,CCCCCCCCC,nonane,298.15,1.0,0.5094
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.0,1.0841
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.1011,1.0124
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.2077,0.9375
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.3112,0.8621
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.406,0.8112
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.5073,0.7521
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.6089,0.7019
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.7063,0.645
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.8047,0.6014
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,0.9039,0.5503
ref-9,CCCCCCCC,octane,CCCCCCCCCCC,Undecane,298.15,1.0,0.5094
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.0,0.8459
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.1031,0.7775
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.2082,0.6969
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.3062,0.6169
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.408,0.5449
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.5061,0.4818
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.6029,0.4285
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.7058,0.3626
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.804,0.3143
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,0.9008,0.2671
ref-9,CCCCC,Pentane,CCCCCCCCCC,decane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.0,1.3791
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.1094,1.1941
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.2073,1.0374
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.299,0.9143
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.4078,0.7711
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.5008,0.6622
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.6031,0.5504
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.7069,0.4481
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.8062,0.3631
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,0.8991,0.2925
ref-9,CCCCC,Pentane,CCCCCCCCCCCC,dodecane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.0,0.3866
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.1046,0.3691
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.2024,0.3579
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.3087,0.3325
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.4077,0.3173
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.4979,0.3004
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.5999,0.2848
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.6624,0.2762
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.7972,0.254
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,0.8929,0.242
ref-9,CCCCC,Pentane,CCCCCCC,heptane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.0,3.093
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.1111,2.5741
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.2119,2.1701
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.3099,1.816
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.4166,1.4566
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.5122,1.1722
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.6089,0.9218
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.7034,0.7004
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.8034,0.5086
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,0.9029,0.3464
ref-9,CCCCC,Pentane,CCCCCCCCCCCCCCCC,Hexadecane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.0,0.2987
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.1045,0.2898
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.2098,0.2802
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.3107,0.2724
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.4113,0.2641
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.5105,0.2574
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.6025,0.2497
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.7041,0.2432
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.7966,0.2364
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,0.8997,0.228
ref-9,CCCCC,Pentane,CCCCCC,hexane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.0,0.66
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.0925,0.611
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.1995,0.5548
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.308,0.5016
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.403,0.4556
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.4861,0.4179
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.6016,0.3691
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.702,0.3268
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.8033,0.2892
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,0.904,0.2538
ref-9,CCCCC,Pentane,CCCCCCCCC,nonane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.0,0.5094
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.1059,0.4719
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.1973,0.4439
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.3019,0.4091
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.404,0.3806
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.5019,0.3545
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.6046,0.3228
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.7015,0.2963
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.8026,0.2702
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,0.9035,0.2454
ref-9,CCCCC,Pentane,CCCCCCCC,octane,298.15,1.0,0.223
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.0,1.0841
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.0962,0.9653
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.1826,0.8798
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.274,0.7841
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.368,0.6944
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.4834,0.5825
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.5738,0.5061
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.6599,0.4333
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.7461,0.3731
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,0.8967,0.2805
ref-9,CCCCC,Pentane,CCCCCCCCCCC,Undecane,298.15,1.0,0.223
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.0,0.45521775
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.0499,0.456617
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.1,0.4631088
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.15,0.47501061
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.2,0.48824509
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.25,0.506304
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.3,0.52713135
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.35,0.5537835
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.4,0.59475465
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.4499,0.63848532
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.5,0.67918488
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.55,0.73427556
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.6,0.810615
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.65,0.87290332
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.6999,0.97456359
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.75,1.08768416
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.8,1.234926
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.85,1.4230319
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.9,1.66475679
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,0.95,1.98377572
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,293.15,1.0,2.41440485
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.0,0.41069705
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.0499,0.4109232
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.1,0.41684426
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.15,0.42325495
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.2,0.43348604
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.25,0.4477725
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.3,0.46299616
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.35,0.48333166
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.4,0.50653068
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.4499,0.53254327
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.5,0.5650722
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.55,0.6060638
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.6,0.6664084
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.65,0.73129117
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.6999,0.7905628
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.75,0.87587647
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.8,0.97880916
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.85,1.11057404
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.9,1.27700053
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,0.95,1.49940157
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,303.15,1.0,1.79137848
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.0,0.3714336
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.0499,0.3696277
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.1,0.37320192
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.15,0.37944
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.2,0.38783802
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.25,0.3984029
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.3,0.41093239
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.35,0.43791693
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.4,0.44529408
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.4499,0.4629756
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.5,0.48805701
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.55,0.51766038
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.6,0.56370178
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.65,0.61276161
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.6999,0.6546454
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.75,0.71878128
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.8,0.79225452
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.85,0.892074
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.9,1.00527012
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,0.95,1.15327152
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,313.15,1.0,1.3581312
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.0,0.3367375
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.0499,0.3360734
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.1,0.33673855
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.15,0.34005504
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.2,0.3469856
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.25,0.35494823
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.3,0.3630549
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.35,0.3744672
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.4,0.39116552
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.4499,0.40744968
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.5,0.42552093
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.55,0.4469067
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.6,0.47548644
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.65,0.5025226
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.6999,0.5547027
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.75,0.60257113
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.8,0.6495734
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.85,0.71837931
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.9,0.79876784
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,0.95,0.90454905
ref-9,CC(C)O,Propan-2-ol,CCCCCl,1-Chlorobutane,323.15,1.0,1.04614365
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.0,0.3644902
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.05,0.37093058
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.1,0.38180168
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.15,0.3959163
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.2,0.41715678
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.25,0.4388658
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.3,0.4664132
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.3501,0.49910868
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.4,0.5395567
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.45,0.57869664
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.5,0.63044597
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.55,0.69052616
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.5999,0.76082475
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.6499,0.8450326
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.7,0.94328608
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.7499,1.06796844
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.7999,1.2174736
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.8499,1.40397543
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.8999,1.64143546
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,0.95,1.96950186
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,293.15,1.0,2.41440485
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.0,0.33069056
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.05,0.33463794
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.1,0.34310365
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.15,0.35422992
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.2,0.3690216
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.25,0.38887135
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.3,0.40993533
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.3501,0.43332289
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.4,0.46674683
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.45,0.4966917
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.5,0.5356292
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.55,0.58138744
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.5999,0.63415489
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.6499,0.69734908
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.7,0.77075994
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.7499,0.86354268
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.7999,0.97364296
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.8499,1.10768328
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.8999,1.27494972
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,0.95,1.5069924
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,303.15,1.0,1.79137848
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.0,0.30047056
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.05,0.30411198
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.1,0.31083418
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.15,0.32154736
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.2,0.33162036
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.25,0.34599752
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.3,0.36273913
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.3501,0.38311422
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.4,0.40639669
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.45,0.43279905
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.5,0.4615902
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.55,0.49649708
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.5999,0.5366298
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.6499,0.58354285
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.7,0.63869679
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.7499,0.70694916
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.7999,0.78501868
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.8499,0.88055523
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.8999,0.99801339
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,0.95,1.158618
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,313.15,1.0,1.3581312
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.0,0.27465672
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.05,0.27694322
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.1,0.28173618
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.15,0.2896383
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.2,0.30102856
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.25,0.31055136
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.3,0.32417028
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.3501,0.33987031
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.4,0.36046515
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.45,0.38010558
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.5,0.40395264
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.55,0.4322496
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.5999,0.46841824
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.6499,0.50508765
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.7,0.5434832
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.7499,0.59312184
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.7999,0.64649136
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.8499,0.7155544
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.8999,0.79975464
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,0.95,0.9160264
ref-9,CC(C)O,Propan-2-ol,CC#N,Acetonitrile,323.15,1.0,1.04614365
ref-9,CCCCCCCCCCC,Undecane,CCCCCCCCCCCC,dodecane,298.15,0.0,1.3791
